Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:3.0,0.0,0.5,False,-3.0388178117225717,6.805036324512971,-0.8633501452829182,-0.04360081060922505,0.043809466394637404,-0.004701109339937164
0:3.1,0.0,0.5,False,-3.034781995397616,6.806184430215453,-0.8626013430643596,-0.03777910125770079,0.03774987405554398,-0.00174105650387368
0:4.8,0.0,0.5,False,-2.978066704908206,6.836842831271108,-0.8623569159960189,0.014309645876930871,0.007203445521977324,-0.0027385983176877134
0:5.0,-1143.3333333333333,0.5,False,-2.9909592762607726,6.842982565520022,-0.8599119666817973,0.028200834179997386,0.03115578504291447,0.0061105280174771105
0:5.1,-1750.0,0.5,False,-3.003068332144926,6.836071741415651,-0.8607873321410876,0.02232120087666048,0.025937849670664075,-0.005451658845541025
0:5.3,-1750.0,0.4232,False,-3.047282773397409,6.740720801267901,-0.8546337264758579,0.012443777853406612,0.017279676815321367,0.006775867071499498
0:5.4,-1750.0,0.15713333333333332,False,-3.087328680605463,6.650549669214753,-0.8464687702249154,0.006598839948116858,0.003961822004665168,-0.010626890458746381
0:5.5,-1750.0,0.15,False,-3.1519383676917343,6.583123662510905,-0.8132469598125232,0.02362520389031947,0.02241878296558058,-0.00521899845338517
0:5.6,-1750.0,0.15,False,-3.220505784009848,6.49645558579334,-0.7933466063611045,0.01707572388089354,0.028029645987641155,-0.046001341240171176
0:5.7,-1750.0,0.15,False,-3.3043062510680974,6.408982378790016,-0.7836256306546903,0.06199789848143422,0.03619805129375249,-0.11159698589896225
0:5.9,-1750.0,0.15,False,-3.4386647948579183,6.299340363410788,-0.7660492388008446,0.09437035926402683,0.03250889420139455,-0.1633399033091349
0:6.0,-1750.0,0.14999999999999997,False,-3.4610836450584985,6.281818748043078,-0.7705825399552468,0.16655706835279996,-0.004040828305944738,-0.22205807251472812
0:6.1,-1750.0,0.15,False,-3.4999016044096356,6.254274121598418,-0.7550561635251742,0.1696278291476116,-0.0017296845648995252,-0.29682532300887
0:6.3,-1750.0,0.15,False,-3.6685177459699583,6.18164803251539,-0.7740118057513588,0.20818081352571352,-0.01144081102701977,-0.34941926685535535
0:6.4,-1750.0,0.15,False,-3.702117964815604,6.195277439661095,-0.7621163451785774,0.2966837550942699,-0.0416456146614773,-0.3779798628220645
0:6.5,-1750.0,0.15,False,-3.754132172523637,6.202436045698324,-0.7496470648228879,0.3651249362727882,-0.08271720727731859,-0.4210937915481985
0:6.7,-1750.0,0.5,False,-3.853961298001694,6.1909729911753475,-0.757500597365664,0.4064992816631975,-0.13835314419696287,-0.46207137422275524
0:6.9,-1750.0,0.5,False,-4.090509257194105,6.176726073213931,-0.8107765421814166,0.44123795246193454,-0.16490219745620843,-0.5287276961375258
0:7.0,-1750.0,0.5,False,-4.157912917384509,6.1634845517087715,-0.8127228558131121,0.4787425199744394,-0.18810119216313206,-0.5343862032456926
0:7.1,-1750.0,0.5,False,-4.276405265452505,6.140192583594949,-0.8190175555365831,0.48597944723518294,-0.18582475044315783,-0.5471342105178816
0:7.3,-1750.0,0.32578616616725925,False,-4.447454679869135,6.078100136253641,-0.8074363112866223,0.5100575359715521,-0.22712158812243702,-0.5469266847081549
0:7.4,-1750.0,0.497078442440033,False,-4.498626927981761,6.080839675608792,-0.8184443676169251,0.5396951980289194,-0.29309557684937554,-0.5687989003276336
0:7.5,-1750.0,0.5,False,-4.541035942223333,6.071913505698401,-0.820269497421466,0.5665506505787501,-0.3550890126115923,-0.5740377105449104
0:7.6,-1750.0,0.5,False,-4.580682538535161,6.063406265086389,-0.8220952525600896,0.609957444912067,-0.4107081230771742,-0.578876702910937
0:7.7,-1750.0,0.5,False,-4.626492368233384,6.081712170329418,-0.8222014910047298,0.6663671234600472,-0.5062271039366106,-0.5695222183694993
0:7.9,-1750.0,0.5950760487397511,False,-4.681768051657672,6.077853799870397,-0.8224487456484693,0.68594831638882,-0.5238921098519076,-0.5768304950127621
