Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:0.3,0.0,0.5,False,12.758345456675823,0.1843552072502422,0.22919399712587307,0.021110019942038205,0.046708962238667405,-0.01050553854548082
0:0.4,0.0,0.5,False,12.761692436901386,0.18310256633047872,0.23512128621871767,0.030737238535014255,0.05175227096099536,0.0005613301068745922
0:2.0,0.0,0.5,False,12.745081543076648,0.2019801251200752,0.22809708547270657,0.04489629298159198,0.04396721165429257,-0.007843298400263859
0:2.2,-70.0,0.5,False,12.74397342093811,0.18082892671385242,0.23282651670778215,0.04964707579550001,0.0453126514602443,-0.008440123550972182
0:2.3,-1200.0,0.5,False,12.754929555263631,0.18263199655045226,0.2331173809202411,0.043093272424521684,0.04053575940852885,-0.01015645992445846
0:2.5,-1750.0,0.5,False,12.843701979469973,0.20097431883343142,0.22485987301825533,0.035685101487064386,0.043482177887739434,-0.0002491176714785987
0:2.7,-1750.0,0.43969143694440516,False,12.93803426922473,0.23241449911996798,0.22784434471840734,0.02973486553502927,0.03751343020280766,-0.011923491163119174
0:2.8,-1750.0,0.4170232355594634,False,13.044059400695584,0.2507466012982106,0.22193956237850201,0.01855807714664509,0.050676470916665314,-0.007942741995143178
0:2.9,-1750.0,0.4191488057374954,False,13.133682105165772,0.2636621637947729,0.2106226057886343,0.03633320565421047,0.04786553441477033,-0.021140736357373464
0:3.1,-1750.0,0.45101597413420674,False,13.387728972369679,0.313003311656149,0.2116641360310259,0.04201536637760282,0.047619577481758255,-0.03886926441156277
0:3.2,-1750.0,0.46305205523967746,False,13.476428199126723,0.32995631885086535,0.2363660026746292,0.07723028617155285,0.038555847371260006,-0.07128935239725716
0:3.3,-1750.0,0.4460600882768631,False,13.60909524169621,0.3424162736518448,0.24692808469548888,0.10396227609165418,0.04255535298703643,-0.094048415719435
0:3.5,-1750.0,0.5,False,13.733117361464252,0.3590230961710903,0.24742496715970871,0.14532415664823342,0.037034495331096956,-0.09677789847865814
0:3.6,-1750.0,0.5,False,13.752644596469521,0.3679605360031983,0.28073065289239574,0.2854164126692573,-0.05319969124454432,-0.1306364924169644
