"['Time', 'Velocity', 'Wheel Angle', 'Push Button', 'X Pose', 'Y Pose', 'Z Orien', 'X PF', 'Y PF', 'Z Orien PF']"
0:3.8,0.0,0.5,False,-0.0003832251100683509,2.99596170205249e-05,-5.427101306402685e-05,0.055802647411441045,-0.020872361060861242,-0.011781421151297737
0:5.1,0.0,0.5,False,-0.00038898904825012944,2.6175595166462534e-05,-5.57606641260633e-05,0.05518128248056202,-0.016382870412243,-0.004982359906903142
0:5.3,0.0,0.5,False,-0.00038041360759781203,2.4540399860918864e-05,-5.5701277179529336e-05,0.053960754079180606,-0.0064412513359497735,-0.005587200613104316
0:5.4,0.0,0.5,False,-0.00037150462549913327,2.675253077150596e-05,-5.597975285887849e-05,0.05054083572594176,-0.013677348097543021,-0.010399310059292559
0:5.5,0.0,0.5,False,-0.00035587695015090466,2.7228815505589237e-05,-5.462807632865384e-05,0.05529347206736031,-0.015651398727139883,-0.013485520514429668
0:5.6,-579.8153735945623,0.5,False,0.014053004592471208,0.000133750570733828,-5.4325867961213745e-05,0.04756821591930312,-0.017132779808218927,-0.006747341651524559
0:5.8,-1750.0,0.5,False,0.03707848544666452,-0.00019987805897301854,-5.5238262870989043e-05,0.036563470028377815,-0.022510676497108358,-0.00805344880818097
0:5.9,-1750.0,0.5,False,0.05612650811164796,3.6363427250006496e-05,-5.633274106486589e-05,0.04083862963375738,-0.013749554926173899,-0.007236063354342601
0:6.0,-1750.0,0.6194666666666666,False,0.09419062970210182,-0.0005569988861865792,-0.00803203779535395,0.02871449097174822,-0.00810429086552227,-0.0071139842520334855
0:6.1,-1750.0,0.85,False,0.14196808164401054,-0.0018977490203058473,-0.031348464508167175,0.0316361400901517,0.0012477552394755966,0.002580070454891645
0:6.2,-1750.0,0.85,False,0.19901754443109074,-0.006172176742402713,-0.06012514666446228,0.039470831796481726,0.007449187398687214,0.021793207131248413
0:6.4,-1750.0,0.85,False,0.30841479308737185,-0.026029770079675725,-0.11692655746742145,0.06119135583651307,0.02498490588032588,0.07846503506212234
0:6.5,-1750.0,0.85,False,0.3662341501433184,-0.040819005260092654,-0.14656991853406287,0.07659085837876428,0.0310951014992515,0.1475402641029905
0:6.7,-1750.0,0.85,False,0.4664494384836082,-0.07727876466250459,-0.19946634514195746,0.10276399503593883,0.022848872616466433,0.21959613987373042
0:6.8,-1750.0,0.85,False,0.5126426637530005,-0.0992141026288014,-0.2238756741113797,0.14564632423737467,0.006407769521678194,0.27507469703928583
0:6.9,-1750.0,0.85,False,0.55554361881727,-0.12260203648753418,-0.2472024823574654,0.1688048039799348,0.025442389328717244,0.34348586509359913
0:7.0,-1750.0,0.85,False,0.5912047762289694,-0.14269550171769854,-0.26688576499165295,0.21590866035652675,0.03298690589161156,0.3704894446497878
0:7.1,-1750.0,0.85,False,0.6246787632921718,-0.1628455752225911,-0.28581967435331945,0.2692218898778033,0.07808375022417571,0.38731651478946855
0:7.3,-1750.0,0.8448800000000001,False,0.7028631857631956,-0.21825271337960178,-0.3317347238203858,0.29935086445877257,0.08677445702365291,0.4325070146682829
0:7.4,-1750.0,0.621,False,0.7498310017747774,-0.25727220851234966,-0.34510382869267064,0.3271008043778287,0.09119000931159987,0.47623361002008735
0:7.5,-1750.0,0.5,False,0.7926182868850659,-0.2953988231616763,-0.3451025300893684,0.3445381135104735,0.1031562927260564,0.5253245949085148
0:7.6,-1750.0,0.5,False,0.8359479132227783,-0.3336783106644814,-0.34510311843701663,0.37020072925005015,0.111910031885034,0.5664700079959837
0:7.8,-1750.0,0.5,False,0.9261813474405669,-0.4078732520969658,-0.3451038628855697,0.4025425553345925,0.13259743591766227,0.5753920944888663
0:7.9,-1750.0,0.5,False,0.9680928632941499,-0.44397181091092586,-0.34510340172321974,0.43204430424249524,0.15548479858557024,0.5827692249013962
