Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:3.5,0.0,0.5,False,0.00011107816265944873,1.5371697499096118e-05,1.160684070193467e-05,0.040795225823414355,0.023006792072918475,0.0044891473793849754
0:4.9,0.0,0.5,False,8.74698394188981e-05,1.0062701686980936e-05,8.452605472639202e-06,0.059202190968907664,0.039395658707348666,0.004410626759718916
0:5.0,-163.33333333333334,0.5,False,0.006532844243436848,6.462694491914492e-05,7.771102437160904e-06,0.056571086065271003,0.029856247827770747,0.004926428195188865
0:5.1,-1283.3333333333333,0.5,False,0.021173766236783936,-7.301349080088908e-05,8.0181323867762e-06,0.05161392098856643,0.019882262311065605,0.009018358266863064
0:5.3,-1750.0,0.5,False,0.06130141158180426,0.0006362742525463519,7.950606152618147e-06,0.040847036183735766,0.01073916013249259,0.008675758673704407
0:5.4,-1750.0,0.4865052428096533,False,0.08485645557267377,-0.00011987757634355833,-0.0006386570801283533,0.044852973209208225,0.014196606562427681,0.0041173591733924
0:5.5,-1750.0,0.2103217734336853,False,0.12192212061054584,-0.001426511020785492,-0.011820233595769909,0.04031259913932529,0.012366262629060383,0.005927634056807459
0:5.6,-1750.0,0.15,False,0.17316499437079147,-0.004249199624338748,-0.03784507805715687,0.029102491356410826,0.02471040250121004,-0.009556708287347076
0:5.7,-1750.0,0.15,False,0.22942037259156156,-0.01077406548171635,-0.06566368731995817,0.043949290636908306,0.03344053264667671,-0.033596540993180955
0:5.9,-1750.0,0.15,False,0.3493106625979519,-0.03303658695962805,-0.1265122533930701,0.06069381873058645,0.012819443632149236,-0.09461053309404784
0:6.0,-1750.0,0.15,False,0.40949865974468613,-0.051515265573472864,-0.15764215819186275,0.10552066594744967,-0.003183510512130533,-0.16517495433298768
0:6.1,-1750.0,0.15,False,0.4616936169623608,-0.07086413282048101,-0.18504914699991715,0.15888673906473974,-0.031578838602383474,-0.2209933394725992
0:6.2,-1750.0,0.15,False,0.5084019256449361,-0.0901008897148183,-0.21004024641963343,0.19032056203074152,-0.055205657919355,-0.27380375367472304
0:6.4,-1750.0,0.15,False,0.5913465040216994,-0.13232864037070194,-0.2560321810519092,0.22363500958106494,-0.053829485035587654,-0.32733551421676066
0:6.5,-1750.0,0.15,False,0.6297416919423762,-0.1558068789385234,-0.2778193398090476,0.26217099150741724,-0.04070480243699043,-0.36747615734287664
0:6.6,-1750.0,0.14999999999999997,False,0.6683406407956272,-0.18071006775777748,-0.29957815571574364,0.27461371298341697,-0.0517420352364899,-0.4180736163827498
0:6.7,-1750.0,0.3292,False,0.7109012227546005,-0.21269221706390634,-0.3163415482685781,0.3029733674940378,-0.0558879128428417,-0.46724878536263276
0:6.9,-1750.0,0.5,False,0.7901337887372619,-0.2734778271573354,-0.31800060251758866,0.31509286936283265,-0.06607874404496625,-0.501730007510191
0:7.0,-1750.0,0.3705629215989794,False,0.8320311594499297,-0.30600031973140773,-0.3255979616267092,0.3333047527129519,-0.06979114320773645,-0.5336912997575718
0:7.1,-1750.0,0.24400675892829893,False,0.8744781114772229,-0.3398811751273496,-0.343956284619066,0.36562792210897743,-0.11097738096442464,-0.5452445625705332
