"['Time', 'Velocity', 'Wheel Angle', 'Push Button', 'X Pose', 'Y Pose', 'Z Orien', 'X PF', 'Y PF', 'Z Orien PF']"
0:1.8,0.0,0.5,False,-4.8278697165080414e-05,1.7328602189570098e-05,-9.003895182919352e-06,0.04873929915236021,-0.02392996314426946,0.00819966913018528
0:3.4,0.0,0.5,False,-1.3436204127692435e-05,1.5620772134049193e-05,-6.055747672284717e-06,0.04570247695528652,-0.013364914698024878,-0.0007039483829763853
0:3.5,-7.777777777777778,0.5,False,-1.779281080882013e-05,1.4866999243984533e-05,-5.457989242555785e-06,0.04477817977014731,-0.01841219968835767,0.007324684056611563
0:3.6,-653.1415969133377,0.5,False,0.0063893329171856505,-1.2126519545141828e-05,-5.691909343932048e-06,0.04625161612665164,-0.013923112521035046,0.007124944583690429
0:3.7,-1625.470339368891,0.5,False,0.012672565069002963,4.336813616292699e-05,-6.411088994827798e-06,0.043944585509637576,-0.011315514695158038,0.007327058732364756
0:3.8,-1750.0,0.5,False,0.02525194158726419,-7.450592479400062e-05,-7.39729468528539e-06,0.03159577983605816,-0.007209725185843102,0.011902775336751095
0:4.0,-1750.0,0.5,False,0.09477889764232769,-3.769885768146444e-05,-7.79847845245365e-06,0.01535043076785425,-0.009895687701590458,0.01337689918439803
0:4.1,-1750.0,0.5,False,0.14833101261215587,-0.0006083050314376934,-7.73275161495892e-06,0.0010970422116045875,-0.009811074367568139,0.00808627970274451
0:4.2,-1750.0,0.5,False,0.20767888634656403,-0.0014869703058081596,-8.23471073275412e-06,0.03879733415299605,-0.006947730743513828,0.018727253302361874
0:4.4,-1750.0,0.5,False,0.337340086222191,-0.002593376016273348,-8.795015889408204e-06,0.048337185831016594,-0.00785028470064223,0.02098979158446732
0:4.5,-1750.0,0.5,False,0.39984554671505446,-0.0024390555803103465,-8.76840627152237e-06,0.09810707288107776,0.019128850078983843,0.019609125148576306
0:4.6,-1750.0,0.5,False,0.45890622954171134,-0.0030431357746700583,-7.689000706918757e-06,0.13745272210277393,0.02214457824361916,0.00812553802638173
0:4.7,-1750.0,0.5,False,0.5117961828359041,-0.00308701803240162,-6.87036813693856e-06,0.18776744585536856,0.027879403613623656,0.002787246800179485
0:4.9,-1750.0,0.5,False,0.6171159454295727,-0.00394811514723248,-7.842759326652042e-06,0.24703706680324866,0.014141367842255607,0.027160061280908754
0:5.0,-1750.0,0.5,False,0.6652634015632581,-0.004719089113111967,-7.922259451079656e-06,0.29467031218896766,-0.0057509638314334165,0.05050834987130764
0:5.1,-1750.0,0.5,False,0.7091456739437167,-0.005195448955274677,-8.149566023044098e-06,0.33787377127967727,-0.031593933655214845,0.04844891514463807
0:5.2,-1750.0,0.5,False,0.7490557856049205,-0.00461751216773368,-9.377709619665728e-06,0.37966088346248017,-0.062096556629416017,0.04769474362956877
0:5.4,-1750.0,0.5447137538343667,False,0.8422317984381629,-0.0030736826204329857,-0.003185210914882865,0.42597367360065985,-0.09971732829725119,0.06440522158093523
0:5.5,-1750.0,0.6766848226388296,False,0.8933507482355776,-0.00331286953872343,-0.015883953290635668,0.4785042567367298,-0.11990717233769206,0.07707081175919502
0:5.6,-1750.0,0.6250501042808805,False,0.9419164461633586,-0.006348449075887209,-0.025273333303992625,0.5571982250841655,-0.1416559504983222,0.07611642582378426
0:5.7,-1750.0,0.5,False,0.9943804640515487,-0.007925736664317085,-0.025273377708635754,0.626056410367442,-0.1734444268590427,0.10668793954844805
0:5.9,-1750.0,0.5370779371687344,False,1.0979372343357903,-0.014006494045948194,-0.03537215759627638,0.684310638447598,-0.18507202515132715,0.14063188278651736
0:6.0,-1750.0,0.5,False,1.150889390873263,-0.018439898004708986,-0.035373009566956756,0.7195671437427318,-0.18534625078550368,0.14992575814137568
0:6.1,-1750.0,0.5,False,1.2056559428569122,-0.02266341807980729,-0.03537379642569336,0.7542854643629888,-0.16548758521552198,0.15548342359962572
0:6.2,-1750.0,0.5,False,1.2555489219858424,-0.026721169524696234,-0.03537464918266082,0.7906835095740645,-0.15415620396179092,0.1837408663267527
0:6.4,-1750.0,0.5,False,1.3542712990519505,-0.03384305659802019,-0.035373393357599786,0.829945883814808,-0.14784980297273925,0.19731081167290898
0:6.5,-1750.0,0.5,False,1.4018416743378443,-0.03780494812651059,-0.035374371377294614,0.8934129677689624,-0.12523672915185796,0.2014996600484787
0:6.6,-1750.0,0.5,False,1.451515691799091,-0.041738688793693426,-0.035373815306051805,0.9541232963144648,-0.0918293482819737,0.18216523165505613
0:6.7,-1750.0,0.5,False,1.5021431407334809,-0.046446514642049325,-0.03537363982863004,1.027205885307195,-0.04976786070635041,0.19297528097639952
0:6.9,-1750.0,0.5,False,1.6054440485857993,-0.055068001225052815,-0.03537486455695804,1.1039054696242379,-0.023135568573236717,0.19780727033567763
0:7.0,-1750.0,0.4933610451718171,False,1.6520379001914294,-0.058125883092245284,-0.03506683197989875,1.1374874551887109,-0.019208992337390374,0.20943403189914206
0:7.1,-1750.0,0.3802920543721744,False,1.7023781838478809,-0.06031713514327494,-0.02835709052141765,1.1870691030896023,-0.012018814760428737,0.21187476836997118
0:7.2,-1750.0,0.36614051935672765,False,1.7513534792439835,-0.06252876559565572,-0.020302551322181835,1.2314915670558817,-0.0021417619667690596,0.20403304199819974
0:7.4,-1750.0,0.5,False,1.852846351048128,-0.0677395809024542,-0.020303435167877422,1.2623458198453799,0.016141864478689052,0.19737929163107848
0:7.5,-1750.0,0.5,False,1.9030701708460067,-0.06964286684467133,-0.020304074038863598,1.2957445997228,0.03900540550292457,0.18835333422395664
0:7.6,-1750.0,0.5,False,1.9530349246315217,-0.07125934458911476,-0.0203048761064193,1.3659190978209506,0.08369853508910449,0.19126518326718556
0:7.7,-1750.0,0.5,False,2.0023391222206666,-0.07248847850513601,-0.02030560006726375,1.4564659864053506,0.12895392794124333,0.18081026950045384
0:7.9,-1750.0,0.5,False,2.1031150179859397,-0.07693819379954833,-0.020305329059192065,1.5256040507395878,0.1546191539820907,0.1708749567516696
0:8.0,-1750.0,0.4806001886725426,False,2.152881864535333,-0.0798020544673119,-0.019307633463800877,1.581252675010926,0.17099773891856232,0.17892048697131427
0:8.1,-1750.0,0.26607341887950897,False,2.2047004361986122,-0.08200019244182169,-0.004318930433219181,1.6570375916720368,0.1840226969921166,0.18004120538338678
0:8.2,-1750.0,0.3769725628580367,False,2.254998005181915,-0.08132838400857667,0.004220412530500507,1.7143053975109752,0.2056288612091668,0.17527227327103342
0:8.4,-1750.0,0.5,False,2.355713757239864,-0.07923486490864384,0.0042191262705506775,1.757138801497386,0.2126518177884669,0.15871048432261115
0:8.5,-1750.0,0.5,False,2.4049462449160632,-0.07927323298084064,0.004219724342198557,1.8020623855653721,0.21513643621852768,0.14528565028664564
0:8.6,-1750.0,0.5,False,2.459000621825109,-0.0781237144156761,0.004219763539018294,1.8700666214316426,0.20692051134254247,0.12990791428447326
0:8.7,-1750.0,0.5,False,2.511552819405856,-0.07783038203167816,0.004219886181575183,1.9460016173534787,0.19681617611989946,0.11770948465025108
0:8.9,-1750.0,0.5,False,2.6116674667217614,-0.07784921292390098,0.004219962781276852,2.00944220275673,0.2029187695645125,0.12773946700481836
0:9.0,-1750.0,0.5,False,2.660674416116492,-0.07804189569314274,0.0042205844988726276,2.0659883504996817,0.23488347027859427,0.13299084010244516
0:9.1,-1750.0,0.5,False,2.7104523284910567,-0.0772092151548416,0.004220928757556872,2.1239463429959944,0.2718915908801005,0.13411695843723656
0:9.2,-1750.0,0.5,False,2.76135297847007,-0.07668848373898846,0.004220796256151389,2.166778897587779,0.30420807970638086,0.1294592838583447
0:9.4,-1750.0,0.4651671398431062,False,2.85754036396665,-0.07604570222484755,0.0066600088224709544,2.2122192401664083,0.3136218002717251,0.1336545284754483
0:9.5,-1750.0,0.3558320321142674,False,2.9036606365434547,-0.07581145003930809,0.01557549115058585,2.2343396288976405,0.3074578669295422,0.12773412032794773
0:9.6,-1750.0,0.4214129584789277,False,2.9532416577592597,-0.07297796129118353,0.023815314461860384,2.2843368746547474,0.31875148893517724,0.12331183174568869
0:9.7,-1750.0,0.5,False,3.003510330681406,-0.07098809585469379,0.02381518793912003,2.336292821511061,0.3470575663359596,0.11919061575758937
0:9.9,-1750.0,0.5,False,3.101091233790033,-0.06625145620485054,0.023814091270529705,2.4022862556531615,0.367705620030813,0.10913532395577648
0:10.0,-1750.0,0.46308837383985524,False,3.1532349121225716,-0.06341862199058441,0.026682997974627545,2.4660561023713607,0.38405744791270047,0.10630661190904132
0:10.1,-1750.0,0.3922333285212517,False,3.2031182090600887,-0.06017596451050257,0.03345311590063256,2.5245012792209787,0.4020482919969017,0.10340081751070399
0:10.2,-1750.0,0.3894034296274186,False,3.252297711126028,-0.05532912126418982,0.04112610507326313,2.5980941032446303,0.4227620618678924,0.09902625428667657
0:10.4,-1750.0,0.3738222196698189,False,3.348393499015174,-0.04638020642270844,0.05740785735736871,2.6602242423909974,0.434575939883718,0.08881144124998348
0:10.5,-1750.0,0.22964372932910926,False,3.396132411320172,-0.04072794010914117,0.07540118793475317,2.70271460349278,0.43337272434940904,0.07942253476387243
0:10.6,-1750.0,0.15000000000000002,False,3.4452317392755387,-0.03293073988624146,0.09981730657453007,2.752820829967089,0.43180086632111003,0.06043658153323782
0:10.8,-1750.0,0.15000000000000013,False,3.5411024248687433,-0.005348993447761251,0.1495048262052988,2.782674630555403,0.42880834869375667,0.018842466930466917
0:10.9,-1750.0,0.15000000000000002,False,3.587155128266394,0.009928954907354333,0.17304033668686883,2.8223082861253266,0.43462666410991824,-0.026021901854863045
0:11.0,-1750.0,0.15000000000000013,False,3.6348527709047183,0.028658137657095545,0.19795071450495533,2.87916413260492,0.4464500765416419,-0.05089136965358679
0:11.1,-1750.0,0.15000000000000013,False,3.6789936648210197,0.04776524032971584,0.2213749624222466,2.9388376806171537,0.453944770455792,-0.10104576835319305
