Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:2.4,0.0,0.5,False,0.0034303533388673865,1.9853066009005165e-05,7.5681956828682605e-06,0.03998339619387355,0.02606244162510404,-0.0071729593168887865
0:2.5,0.0,0.5,False,0.0034360506106121866,1.854942273255154e-05,6.702976584962773e-06,0.034812106548197,0.021424161602599308,-0.008400761590740399
0:3.9,0.0,0.5,False,0.0034178101880456817,2.028300331856654e-05,6.765091624102305e-06,0.02848848801416981,0.03656725807131648,-0.009410424396326356
0:4.0,0.0,0.5,False,0.0034190354268332,2.0198606125137832e-05,7.602558945449014e-06,0.022697421382522037,0.04180738872623253,-0.0013405747131797422
0:4.2,-113.959566793508,0.5,False,0.008066974549346,-8.292679313393182e-06,7.338201652950371e-06,0.025255492434470533,0.034812358892881486,-0.010417587568693562
0:4.3,-853.5058649049864,0.5,False,0.016909453318724545,-4.023263600906443e-05,7.46433667853295e-06,0.026288502476510184,0.03710851372651386,-0.005703347756810336
0:4.4,-1588.0814840396245,0.5,False,0.03664975702887721,-0.0002574281381742518,7.759792885644305e-06,0.018331040273578875,0.04548960250205187,-0.010591087645935587
0:4.5,-1740.3003523747127,0.5,False,0.06836104366290098,-0.0003940515422828753,8.301930892449297e-06,0.025650571361023944,0.04428763376015895,-0.010432561624642105
0:4.7,-1750.0,0.5,False,0.1691617164339126,-0.0017691874941076985,8.545168733116347e-06,0.02223236318702379,0.041885476486158216,-0.003520540539399035
0:4.8,-1750.0,0.5,False,0.2286072041203669,-0.0014085591766577641,8.451647936238147e-06,0.03166351966220901,0.044950773297055095,-0.008173099156712495
0:4.9,-1750.0,0.4971542686223984,False,0.2903058849165111,-0.0018650288196947634,8.172626696336433e-06,0.06590211778307675,0.0497868325610051,-0.0058085261062249555
0:5.0,-1750.0,0.4425174742937088,False,0.3517040666771777,-0.0016570461603628572,-0.0031174835570332974,0.1219033752481021,0.04159480906330961,-0.002292674085834224
0:5.2,-1750.0,0.3542048843843597,False,0.46580792198424503,-0.004329108350160161,-0.014807048758290996,0.1800859670525014,0.02446472741382287,0.00503044504586353
