Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:0.6,0.0,0.5,False,-2.384000576257994,9.611711074215254,-0.940111511648795,-0.013063276822254333,0.028084005915336156,-0.006272492523450937
0:2.0,0.0,0.5,False,-2.4277612854525543,9.615454832896507,-0.9399529422310711,-0.018527749057799137,0.07005456583725968,-0.008991178907961113
0:2.1,-11.666666666666668,0.5,False,-2.4213362233778524,9.619342802041713,-0.9405027082188979,-0.006545476177797882,0.06056975182918966,-0.012228138493511191
0:2.2,-1330.0,0.5,False,-2.4160028080660014,9.620194996809737,-0.9410524998440353,-0.005765561179876616,0.054041478848309434,-0.0049810745212485715
0:2.4,-1750.0,0.5,False,-2.4146956021438184,9.571095702357812,-0.940493050823952,-0.01569790808833907,0.042211725665083806,-0.010576500491388936
0:2.5,-1750.0,0.5,False,-2.4386306068262877,9.511087583092088,-0.9388621427788868,-0.024753354534660016,0.04425941865265123,-0.0011021941628022473
0:2.6,-1750.0,0.4910020982225736,False,-2.457345886149244,9.441745299001466,-0.9400589793744473,-0.010664037974104229,0.036370880160026944,-0.009300811799744476
0:2.7,-1750.0,0.26045064515868815,False,-2.497076686141567,9.327560873785686,-0.9304833027861489,-0.004273874160673374,0.029447112177253952,-0.007968459313239926
0:2.9,-1750.0,0.14999999999999997,False,-2.602246815080037,9.09647300609208,-0.8917747507312687,-0.003474422952555095,0.03353397545307972,-0.028769201162297364
0:3.0,-1750.0,0.15,False,-2.6265693586525565,9.057695896801523,-0.8812581951093561,0.005579749725620586,0.018979872886214375,-0.08919254847201297
0:3.1,-1750.0,0.15,False,-2.682342590367935,8.940528588821774,-0.8763344048724834,0.04707031058769816,0.014405495079355256,-0.12992539131410089
0:3.3,-1750.0,0.14999999999999997,False,-2.7809720972649163,8.820954418715017,-0.8588771138514946,0.08175194782376123,0.009125539881211536,-0.21267841104160287
0:3.4,-1750.0,0.19545663175582886,False,-2.827631443437305,8.810208269035748,-0.875975157867917,0.17256632609444705,-0.017625990270462216,-0.26372795790115927
0:3.5,-1750.0,0.49922831587791444,False,-2.85839757903334,8.780375000034683,-0.8736251808321694,0.25963587784424547,-0.029512549812192708,-0.2901949667867969
0:3.6,-1750.0,0.5,False,-2.928321233650954,8.799148712645522,-0.8889754895939387,0.3259185671645573,-0.05364096454847184,-0.32846347598169645
0:3.8,-1750.0,0.5,False,-3.0842173578719563,8.721178874674562,-0.9123860254938435,0.34197599172096543,-0.047001926619951895,-0.35987123982598607
0:3.9,-1750.0,0.5256,False,-3.183491703481815,8.666220992787244,-0.9208584422740046,0.3604100736217866,-0.03524460055228579,-0.3768538703805325
0:4.0,-1750.0,0.7702666666666668,False,-3.2741921075580565,8.626984352421019,-0.936090446707428,0.39992698021997525,-0.03530337247365163,-0.3875198901267229
0:4.1,-1750.0,0.8499999999999999,False,-3.352901263078976,8.575147430902689,-0.9523609615964501,0.43694702810803643,-0.05169609170334934,-0.39548705462965233
0:4.3,-1750.0,0.85,False,-3.5405667019715756,8.467002258123712,-0.978931745536683,0.4790627495232517,-0.052679629836906466,-0.3867143828321671
0:4.4,-1750.0,0.85,False,-3.5515250176066497,8.459463361817944,-0.9752267123342974,0.5456174980258148,-0.05973540401175107,-0.32753768965528385
0:4.5,-1750.0,0.8499999999999999,False,-3.528872110889921,8.483743914916937,-0.9769057749313286,0.6472460994441501,-0.12155217159497345,-0.2895089197786802
0:4.6,-1750.0,0.8499999999999999,False,-3.5485255700882945,8.445232773721521,-0.9813165418472837,0.7041996042895148,-0.17741037198869192,-0.2288899777740893
0:4.8,-1750.0,0.6209999999999999,False,-3.4971331911968218,8.343264523399462,-0.9794304650489554,0.7573014002567744,-0.22751786458384288,-0.1933184273732254
0:4.9,-1750.0,0.5,False,-3.3957899761630985,8.263812916765684,-0.9632587474872802,0.8140010862049863,-0.2580066993453515,-0.12393935989843512
0:5.0,-1750.0,0.5,False,-3.3471634462433837,8.17906519837693,-0.9503540756436887,0.8660019705933651,-0.26899489257101017,-0.07966392449023506
0:5.1,-1750.0,0.5,False,-3.3439192220708653,8.102683958959613,-0.9480391184681021,0.9125754930126291,-0.3170984664893043,-0.06514500478141336
0:5.2,-1750.0,0.5,False,-3.330106792904986,8.01889210740695,-0.9439505701725059,0.971814720295848,-0.3247452663620886,-0.054412817753916376
0:5.4,-1750.0,0.4936036000400782,False,-3.384361824991052,7.852628099584081,-0.9422639313673746,0.9818476432020188,-0.3272077674624337,-0.054670373370364816
0:5.5,-1750.0,0.4694287579506636,False,-3.426847352472904,7.806288619248639,-0.9455070814236841,1.0419269970432175,-0.3370735153814868,-0.06769648281364775
0:5.6,-1750.0,0.4971463516354561,False,-3.4536753979178494,7.750009767367473,-0.9462416594512613,1.097782121718677,-0.3489305847681734,-0.0748656603379906
0:5.7,-1750.0,0.5,False,-3.4919964391372904,7.678471223643832,-0.9470742868370159,1.109766754083518,-0.3425589449384198,-0.0748271605241293
0:5.9,-1750.0,0.5,False,-3.567460905179802,7.566097978252939,-0.9492501608899788,1.1637361602868428,-0.34519716141085677,-0.08167127537347527
0:6.0,-1750.0,0.5,False,-3.6333751775253225,7.536839956968979,-0.9536832183103838,1.2048006075344926,-0.3415130252943567,-0.09602151994228385
0:6.1,-1750.0,0.5,False,-3.6614856590322695,7.480053456736991,-0.9534363798605247,1.2496102930460105,-0.3394732626451354,-0.09438988177782465
0:6.3,-1750.0,0.5,False,-3.72752411679492,7.398119633449169,-0.9542359228416508,1.3345966304827745,-0.34098665903588454,-0.09785460640564193
0:6.4,-1750.0,0.5,False,-3.7150645055088853,7.348300689327226,-0.9503917551310074,1.383446973643673,-0.3457313447955689,-0.0853043074259857
0:6.5,-1750.0,0.5,False,-3.747475008517574,7.305948196909155,-0.9526198404427567,1.4394271166947217,-0.36725405299416464,-0.09315969522741359
0:6.6,-1750.0,0.4588463217020035,False,-3.7629599333803947,7.269438283147501,-0.9517037153226164,1.4875742606356441,-0.3662170348210447,-0.09679905051013812
0:6.8,-1750.0,0.5,False,-3.8519063248060603,7.145468375406587,-0.9527844354626617,1.525463761157221,-0.3514939407952464,-0.10385548766067257
0:6.9,-1750.0,0.6079194558098912,False,-3.955450045331758,7.084842973090935,-0.9586950912904393,1.5844945505694124,-0.3473478253007658,-0.11197915086346241
0:7.0,-1750.0,0.501778243112564,False,-3.9860461968268814,7.037596248483615,-0.9591240507448306,1.6657454901058277,-0.34472431828128713,-0.10571612730488394
0:7.1,-1750.0,0.5,False,-4.029146518896706,6.995870428715133,-0.9597298302790628,1.7016233767813067,-0.3422179304175636,-0.10945229143529431
0:7.2,-1750.0,0.5028471291065215,False,-4.0576995298343155,6.956715960923914,-0.9609244874533184,1.7648140410962723,-0.3717744021402206,-0.11333720860282938
0:7.4,-1750.0,0.5458985039847237,False,-4.100383845428803,6.875399875080827,-0.96611942905688,1.8431717644207242,-0.396345804045829,-0.10477990648910611
0:7.5,-1750.0,0.5,False,-4.07765974651892,6.80833816140563,-0.963003867864832,1.9133522338959996,-0.41055329541051044,-0.08173857275342707
0:7.6,-1750.0,0.5,False,-4.020211053552838,6.750632985852471,-0.957339911536103,2.0098088699735137,-0.41401423643968566,-0.06413771896615653
0:7.7,-1750.0,0.5,False,-4.002710397325194,6.714384817619614,-0.9547911428988107,2.03602669323668,-0.4188285444792582,-0.05824308974092565
0:7.9,-1750.0,0.5,False,-3.984201219515008,6.615313080571998,-0.9510702120937267,2.1242729411674484,-0.42902912340653443,-0.05188437740201519
0:8.0,-1750.0,0.5,False,-3.9953714588157023,6.533615686664242,-0.9495215328696289,2.171963136732832,-0.4273397080465735,-0.04201877028564141
0:8.1,-1750.0,0.5,False,-4.021323918514971,6.469985307458632,-0.9486329466706084,2.247726647559497,-0.4116357174042657,-0.046189069909766615
