Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:0.5,0.0,0.5,False,-2.4033087907355917,7.117412329206173,-0.9507009692066581,0.008027181567196826,0.0539748364056207,-0.010787298320971573
0:0.7,0.0,0.5,False,-2.3762668459911467,7.128648186402216,-0.9510769989443695,0.00848018647903051,0.03214633770135216,-0.009353752060189178
0:0.8,0.0,0.5,False,-2.379362176567578,7.122940472991138,-0.9510521698490529,0.004084059822558078,0.036895080537552104,-0.009433634890142812
0:1.0,0.0,0.5,False,-2.373944034031252,7.125383003442532,-0.9489835530184657,-0.005286676998940157,0.028745699222784415,-0.01832614855565339
0:1.2,0.0,0.5,False,-2.3707294951364783,7.106289081373761,-0.9504058101899484,-0.012048196302552605,0.035591723586123294,-0.008911543053466982
0:1.3,0.0,0.5,False,-2.3754223613828103,7.11720130251226,-0.9513359236597966,0.006765676455881442,0.03438861627157559,-0.008109171062647632
0:1.4,0.0,0.5,False,-2.3778385862526186,7.126346771003704,-0.9514595094619358,0.012878739087077817,0.039530596719768565,-0.006809426523055446
0:1.6,0.0,0.5,False,-2.402127525941488,7.14342996260577,-0.9511354901754902,0.030751913270679165,0.0519848020178918,-0.009159450562636841
0:1.7,0.0,0.5,False,-2.4021285731523885,7.143433665576225,-0.9511354427373426,0.04113650578738215,0.06328221081162709,-0.00997152663293763
0:1.8,0.0,0.5,False,-2.4145754018241012,7.149927043241595,-0.9494710294263389,0.04186339468073336,0.05929194224719029,-0.018979163852583265
0:1.9,0.0,0.5,False,-2.412981053475578,7.150278447682479,-0.9480577989870533,0.03377302160635573,0.06903968755122879,-0.013178099352948508
0:2.1,-267.02146547536057,0.5,False,-2.3963520547077963,7.136747700569588,-0.9501425101704557,0.022891848430996814,0.04848447682028668,-0.012363041685007766
0:2.2,-1062.4329919064487,0.5,False,-2.39227387289938,7.125354665120335,-0.9502944526055499,0.0072804224882351,0.0480790609943014,-0.011384475374939586
0:2.3,-1225.2372801303864,0.5,False,-2.3717001097761,7.080848842650943,-0.952023416944953,-0.013628917820407593,0.037195394924178705,-0.0010807058449540815
0:2.4,-1210.650059580803,0.5,False,-2.3489774104338554,7.053917879669061,-0.9538465893676874,-0.010419299821420314,0.021919928233514747,0.0005606009479550636
0:2.6,-1191.2148127953212,0.5,False,-2.3205322132500554,6.974160905407605,-0.9532534283805998,-0.008266437500102836,0.02683577349887231,-0.002230713680599014
0:2.7,-1506.6166869799297,0.4623498193919658,False,-2.288575435380949,6.936115496167314,-0.9508607121685285,0.015893760330597806,0.006682124981587165,-0.011629416110175376
0:2.8,-1580.8534920215607,0.458338351547718,False,-2.2640512987310766,6.866199629070364,-0.9541734992401358,0.018390254770308034,0.0031987345143155606,0.0010573192964696508
0:3.0,-1750.0,0.48287810981273654,False,-2.229667312026085,6.653872882802714,-0.951019472568646,0.014868773551177827,0.03659256686842594,-0.02336917611133569
