Time,Velocity,Wheel Angle,Push Button,X Pose,Y Pose,Z Orien,X PF,Y PF,Z Orien PF
0:0.9,0.0,0.5,False,3.213387427667846,0.4682367087514374,0.1869620635159362,-0.002727404850843329,0.03512551865277444,-0.0018976071473411763
0:1.0,0.0,0.5,False,3.2195826642312833,0.45924291913037335,0.1812543971405457,-0.0011707516823029895,0.048136082570774445,-0.002960302811451006
0:2.3,0.0,0.5,False,3.1765781177988877,0.45375519841186496,0.1824734004378735,0.04967174807964268,0.03399744579850809,-0.011526109837715542
0:2.4,0.0,0.5,False,3.168624304105024,0.44993215565078837,0.19072178687380867,0.04792161405366632,0.02737397344333429,-0.0016576489499391454
0:2.6,-1283.3333333333335,0.5,False,3.2242898482967375,0.46873161197126756,0.18155400161755347,0.01986979217391946,0.02260909037138019,-0.002734023039380202
0:2.7,-1750.0,0.5,False,3.2669034547693308,0.47838475121772306,0.1820833362936995,0.02768601230208445,0.016026105160297916,-0.020562028823592364
0:2.8,-1750.0,0.5,False,3.290285130788174,0.4883836955829043,0.19958529292317084,0.030866594430075805,0.012732277590970283,-0.0033839573281247474
0:2.9,-1750.0,0.41466666666666663,False,3.3299441869608346,0.5004832277423997,0.18147711511655304,0.029901020532725836,0.02246390534883554,-0.004943740506573387
0:3.1,-1750.0,0.15,False,3.4932126800830203,0.5107467571575395,0.13041075698606966,0.012662476103716291,0.03583475957158728,-0.014252434883691153
0:3.2,-1750.0,0.15,False,3.5956270924871543,0.5161782457335764,0.08911556051279143,0.0013377544695782895,0.030317576106409623,-0.04690105504901442
0:3.4,-1750.0,0.15,False,3.840205463915984,0.5299641299813513,0.025370914395663746,0.06701042778368041,0.026171800310668514,-0.13170503261709587
0:3.6,-1750.0,0.15,False,3.978472584842377,0.4797369072943234,0.03222265029351439,0.13129224907717907,0.03175503216545504,-0.24025064070301105
0:3.8,-1750.0,0.5,False,4.134963992115512,0.4144738648376161,0.043122609861807853,0.2276127975935366,0.011574515378781687,-0.3073676112466529
0:3.9,-1750.0,0.5,False,4.154481928006358,0.36738377899285274,0.10272850111838269,0.2867269188011279,-0.013429224795275085,-0.35895273654815957
0:4.1,-1750.0,0.5,False,4.272932214920392,0.30021415764016085,0.14420638241826209,0.3449724079101588,-0.059299009623532344,-0.38251251541616255
0:4.2,-1750.0,0.5,False,4.323455526186171,0.27564091013333636,0.15675742979315319,0.3663478696559279,-0.06116333413073184,-0.39267938291293586
0:4.3,-1750.0,0.5,False,4.4394808975709354,0.22246982736426074,0.1676401031357403,0.42385466337640265,-0.08216198870429808,-0.3851885744858941
0:4.4,-1750.0,0.5,False,4.478707557756865,0.18905270737434882,0.1596203308645109,0.48252011990648136,-0.13634753879130518,-0.39638915613832
0:4.6,-1750.0,0.5,False,4.572667783037829,0.15329623173454615,0.17357195872908537,0.5069992199028672,-0.17106820242072368,-0.40002468659774143
0:4.7,-1750.0,0.6115270981126115,False,4.640165371726866,0.13881016577831579,0.17700786254950596,0.5362134502931593,-0.20270661883554175,-0.40511604000518464
0:4.9,-1750.0,0.6916444444444445,False,4.774876056278426,0.09508082538622825,0.22757468744201875,0.5658764187935265,-0.2351041003016276,-0.392785275963151
0:5.0,-1750.0,0.5,False,4.807037620166814,0.04134751142275421,0.2485128793200344,0.6869000234515403,-0.2995148486066576,-0.375736736400947
0:5.2,-1750.0,0.5014314812918504,False,4.874317998700494,0.033160217834734405,0.23241076984790132,0.6990440688370034,-0.3231093654290519,-0.3526785557573018
0:5.3,-1750.0,0.713218876874447,False,4.99095342802954,0.05829998248514619,0.21516553974244684,0.728348172742521,-0.3569096243198875,-0.34414231963114206
0:5.5,-1750.0,0.5,False,5.1090792581566635,0.0396005399187895,0.24422771535885351,0.7643313367812857,-0.39520774725199453,-0.3425469821754601
0:5.6,-1750.0,0.5109632234488215,False,5.1662900989333025,0.026406940491997898,0.24273803651351053,0.8222047856883984,-0.4241636612280634,-0.3338434473395416
0:5.7,-1750.0,0.7131790335689272,False,5.209682436518025,0.10129579292424766,0.20929190680113766,0.8627216092464,-0.446412308973606,-0.28701437355529286
0:5.8,-1750.0,0.7592756106535594,False,5.260285339728895,0.09934470083529293,0.22843342934035327,0.9180361906166992,-0.4680749253547856,-0.27837902137983445
0:5.9,-1750.0,0.5309900069713591,False,5.324244312912876,0.04652228968463581,0.2490658897607531,0.963385174087008,-0.49899563165311056,-0.27434615021548736
0:6.1,-1750.0,0.6279352446211709,False,5.401269502524706,0.04568765489344839,0.2501403522767863,0.9873055252668675,-0.4999922443359786,-0.2201355557800319
0:6.2,-1750.0,0.85,False,5.510105119682709,0.16096029378717977,0.22076572302661795,1.037519530514004,-0.529877123466998,-0.20377697443299664
0:6.3,-1750.0,0.85,False,5.547228275172596,0.16322476937747976,0.2385103778543133,1.0990128943075206,-0.5885784188233235,-0.20545263994721713
0:6.4,-1750.0,0.7761071193695068,False,5.589391320502935,0.10002573017653052,0.2987461287432262,1.1425000235687885,-0.6042913285728218,-0.18197269978359962
0:6.6,-1750.0,0.6792241619586946,False,5.691754325619866,0.15062018556307083,0.298928786397991,1.2016833738936437,-0.6204069957010496,-0.14757113509561154
0:6.7,-1750.0,0.8499999999999999,False,5.744156957690301,0.19540913684569367,0.3066465594098157,1.275664970515771,-0.6260888963617148,-0.07794522086955732
0:6.8,-1750.0,0.6708,False,5.808092003083072,0.2967564763506146,0.2912322825495556,1.3221078863238371,-0.6283580199682778,-0.0686969418167939
